"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"3039","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Urban"
"3043","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",44,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Boys","Host Community"
"3045","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Urban"
"3046","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",15,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Host Community"
"3047","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",41,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Host Community"
"3049","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Women","Urban"
"3050","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",41,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Host Community"
"3051","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Boys","Urban"
"3053","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",15,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Host Community"
"3054","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",22,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Host Community"
"3056","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Women","Urban"
"3060","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",32,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Host Community"
"3063","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Urban"
"3064","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",22,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Host Community"
"3065","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Urban"
"3066","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Urban"
"3067","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",41,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Host Community"
"3068","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",44,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Boys","Host Community"
"3069","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",41,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Host Community"
"3070","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Women","Urban"
"3072","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",22,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Host Community"
"3073","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Girls","Urban"
"3076","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Men","Urban"
"3079","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",1,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","North","BASICNEEDS","MAFRAQ","Women","Urban"
"3082","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1210,"UNICEF","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3084","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1284,"UNICEF","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3085","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1252,"UNICEF","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3086","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1287,"UNICEF","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3088","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1224,"UNICEF","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3091","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1258,"UNICEF","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3093","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1193,"UNICEF","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3095","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",927,"UNICEF","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3097","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1164,"UNICEF","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3105","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1179,"UNICEF","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3108","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1250,"UNICEF","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3109","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1276,"UNICEF","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3116","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1580,"UNICEF","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3117","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1206,"UNICEF","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3118","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1271,"UNICEF","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3119","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1198,"UNICEF","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3122","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",1220,"UNICEF","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Boys","Urban"
"3125","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",1207,"UNICEF","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","BALQA","Girls","Urban"
"3129","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",725,"UNICEF","01/06/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3131","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",651,"UNICEF","01/09/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3132","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",983,"UNICEF","01/05/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3133","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",691,"UNICEF","01/09/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3136","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",718,"UNICEF","01/03/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3139","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",691,"UNICEF","01/08/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3142","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",753,"UNICEF","01/02/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3144","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",724,"UNICEF","01/01/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3152","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",704,"UNICEF","01/07/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3153","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",714,"UNICEF","01/08/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3154","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",704,"UNICEF","01/06/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3155","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",728,"UNICEF","01/07/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3158","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",748,"UNICEF","01/04/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3159","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",717,"UNICEF","01/04/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3160","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",752,"UNICEF","01/03/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3163","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",757,"UNICEF","01/01/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3166","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",467,"UNICEF","01/05/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3168","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",788,"UNICEF","01/02/2016","Direct Implementation","UNICEF","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3171","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",2,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Host Community"
"3175","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",3,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3178","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",1,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3180","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3181","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",2,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Host Community"
"3182","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3185","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Urban"
"3189","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Women","Urban"
"3190","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",1,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3191","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Urban"
"3192","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3193","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Women","Urban"
"3194","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",1,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3195","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",2,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Host Community"
"3196","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",1,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3197","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",1,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Host Community"
"3200","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3201","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Urban"
"3203","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",1,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Host Community"
"3207","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",3,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3208","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3210","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Women","Urban"
"3211","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3212","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",3,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3213","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Urban"
"3215","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Women","Urban"
"3216","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",1,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3217","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",1,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Host Community"
"3218","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Urban"
"3219","# of WOMEN_IN_HOST_COMMUNITY provided with support towards basic needs","#",2,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3222","# of MEN_IN_HOST_COMMUNITY with support towards basic needs","#",1,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Host Community"
"3223","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3225","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",2,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Host Community"
"3226","# of GIRLS_IN_HOST_COMMUNITY provided with support towards basic needs","#",2,"PU-AMI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Host Community"
"3228","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3230","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",1,"PU-AMI","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Host Community"
"3231","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Women","Urban"
"3232","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Men","Urban"
"3234","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",0,"PU-AMI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Girls","Urban"
"3235","# of BOYS_IN_HOST_COMMUNITY provided with support towards basic needs","#",1,"PU-AMI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","South","BASICNEEDS","KARAK","Boys","Host Community"
"3239","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",9786,"UNHCR","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Women","Urban"
"3240","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",10806,"UNHCR","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Girls","Urban"
"3241","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",9855,"UNHCR","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Women","Urban"
"3242","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",6891,"UNHCR","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Men","Urban"
"3243","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",10786,"UNHCR","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Girls","Urban"
"3246","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",9712,"UNHCR","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Women","Urban"
"3248","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",11265,"UNHCR","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Boys","Urban"
"3252","# of SYRIAN_MEN_IN_URBAN provided with support towards basic needs","#",6596,"UNHCR","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Men","Urban"
"3253","# of SYRIAN_WOMEN_IN_URBAN provided with support towards basic needs","#",9704,"UNHCR","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Women","Urban"
"3254","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",11077,"UNHCR","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Boys","Urban"
"3255","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",10671,"UNHCR","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Girls","Urban"
"3256","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",10723,"UNHCR","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Girls","Urban"
"3257","# of SYRIAN_BOYS_IN_URBAN provided with support towards basic needs","#",11077,"UNHCR","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Boys","Urban"
"3259","# of SYRIAN_GIRLS_IN_URBAN provided with support towards basic needs","#",10366,"UNHCR","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.1.3]Support towards basic needs","Central","BASICNEEDS","AMMAN","Girls","Urban"
