"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"13348","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",21,"KnK","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Urban"
"13349","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"KnK","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Urban"
"13350","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"KnK","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Girls","Urban"
"13351","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",3,"KnK","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Urban"
"13352","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"KnK","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Host Community"
"13353","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"KnK","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Host Community"
"13354","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"KnK","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Girls","Host Community"
"13355","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"KnK","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Girls","Host Community"
"13356","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"KnK","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Girls","Host Community"
"13357","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"KnK","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Girls","Urban"
"13358","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"KnK","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Urban"
"13359","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"KnK","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","Central","EDUCATION","AMMAN","Boys","Host Community"
"13360","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",91,"UPP","01/08/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13361","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",125,"UPP","01/08/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13362","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",134,"UPP","01/07/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13363","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"UPP","01/01/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13364","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",85,"UPP","01/07/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13365","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/02/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13366","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",140,"UPP","01/08/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13367","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",88,"UPP","01/07/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13368","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",100,"UPP","01/06/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13369","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/04/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13370","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"UPP","01/02/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13371","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",118,"UPP","01/05/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13372","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"UPP","01/02/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13373","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",181,"UPP","01/05/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13374","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/03/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13375","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/01/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13376","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"UPP","01/04/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13377","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/04/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13378","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",100,"UPP","01/06/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13379","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"UPP","01/04/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13380","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",330,"UPP","01/05/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13381","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",287,"UPP","01/05/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13382","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"UPP","01/03/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13383","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",100,"UPP","01/06/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13384","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",64,"UPP","01/08/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13385","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",100,"UPP","01/06/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13386","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"UPP","01/03/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13387","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"UPP","01/01/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Urban"
"13388","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",127,"UPP","01/07/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Urban"
"13389","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/01/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13390","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/02/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Girls","Host Community"
"13391","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"UPP","01/03/2016","Direct Implementation","OCHA","Yes","[REF3.2.3]School Supplies","North","EDUCATION","IRBID","Boys","Host Community"
"13392","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13393","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13394","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13395","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13396","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",4,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13397","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13398","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",1,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13399","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",19,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13400","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13401","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13402","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",44,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13403","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13404","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13405","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13406","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13407","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13408","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13409","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",38,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13410","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13411","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",9,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13412","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",7,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Urban"
"13413","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13414","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13415","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",2,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13416","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13417","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",16,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13418","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13419","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13420","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13421","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Host Community"
"13422","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Boys","Urban"
"13423","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",23,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","MAFRAQ","Girls","Host Community"
"13424","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13425","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13426","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",154,"Caritas","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13427","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13428","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13429","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13430","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13431","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13432","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13433","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",136,"Caritas","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13434","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13435","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13436","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13437","# of SYRIAN_BOYS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of boys",0,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Boys","Urban"
"13438","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13439","# of SYRIAN_GIRLS_IN_URBAN provided with individual education kits (school bags, uniform and stationery)","# of girls",0,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","South","EDUCATION","KARAK","Girls","Urban"
"13440","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",136,"AVSI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13441","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",150,"AVSI","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Girls","Host Community"
"13442","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",154,"AVSI","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Girls","Host Community"
"13443","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13444","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Girls","Host Community"
"13445","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13446","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13447","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13448","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13449","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Girls","Host Community"
"13450","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",150,"AVSI","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13451","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Girls","Host Community"
"13452","# of _BOYS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Boys","Host Community"
"13453","# of _GIRLS_IN_HOST_COMMUNITY provided with individual education kits (school bags, uniform and stationery)","# of Benef.",0,"AVSI","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.3]School Supplies","North","EDUCATION","AJLOUN","Girls","Host Community"
