"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"49726","% of SYRIAN_WOMEN_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Urban"
"49727","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",0,"IOCC","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Urban"
"49728","% of SYRIAN_WOMEN_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Urban"
"49729","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",0,"IOCC","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Camp"
"49730","% of WOMEN_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"49731","% of GIRLS_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"49733","% of SYRIAN_GIRLS_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Camp"
"49734","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",0,"IOCC","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"49735","% of SYRIAN_BOYS_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Camp"
"49736","% of SYRIAN_BOYS_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Camp"
"49737","%  of SYRIAN_MEN_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Urban"
"49738","% of SYRIAN_GIRLS_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Urban"
"49739","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Urban"
"49740","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",0,"IOCC","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Camp"
"49741","% of SYRIAN_WOMEN_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Camp"
"49742","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"49743","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",0,"IOCC","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Urban"
"49745","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Camp"
"49746","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"49747","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",0,"IOCC","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Urban"
"49748","% of SYRIAN_BOYS_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Camp"
"49749","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",0,"IOCC","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Urban"
"49752","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",0,"IOCC","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Camp"
"49753","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",0,"IOCC","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"49754","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Camp"
"49755","% of SYRIAN_BOYS_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Urban"
"49756","% of WOMEN_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"49757","%  of MEN_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"49758","%  of MEN_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"49759","% of SYRIAN_GIRLS_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Camp"
"49760","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",0,"IOCC","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Urban"
"49761","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",0,"IOCC","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Urban"
"49762","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",0,"IOCC","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Urban"
"49763","% of GIRLS_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"49764","% of BOYS_IN_HOST_COMMUNITY with acceptable food consumption","%",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"49765","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Urban"
"49766","%  of SYRIAN_MEN_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Camp"
"49767","% of SYRIAN_WOMEN_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Urban"
"49768","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",0,"IOCC","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Camp"
"49769","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Urban"
"49770","%  of SYRIAN_MEN_IN_URBAN with acceptable food consumption","%",0,"IOCC","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Urban"
"49771","% of SYRIAN_WOMEN_IN_CAMPS with acceptable food consumption","%",0,"IOCC","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Women","Camp"
"49772","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2497,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49773","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1549,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49774","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2462,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49775","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2509,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49776","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1549,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49777","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2223,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49778","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2488,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49779","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1623,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49780","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2224,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49781","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2473,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49782","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1629,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49783","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2391,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49784","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2591,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49785","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2364,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49786","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2375,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49787","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2391,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49788","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2494,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49789","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2115,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49790","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2490,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49791","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1623,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49792","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2130,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49793","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2106,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49794","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2600,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49795","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1549,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49796","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2490,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49797","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2146,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49798","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2599,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49799","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1629,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49800","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2216,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49801","# of SYRIAN_BOYS_IN_URBAN receiving food assistance","# boys",2438,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Urban"
"49802","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2341,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49803","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2130,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49804","# of SYRIAN_GIRLS_IN_URBAN receiving food assistance","# girls",2410,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Urban"
"49805","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1527,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49806","# of SYRIAN_WOMEN_IN_URBAN receiving food assistance","# women",2085,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Women","Urban"
"49807","#  of SYRIAN_MEN_IN_URBAN receiving food assistance","# men",1542,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Urban"
"49808","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",73,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49809","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",72,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49810","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",78,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49811","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",76,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49812","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",74,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49813","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",78,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49814","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",81,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49815","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",66,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49816","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",76,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49817","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",64,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49818","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",72,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49819","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",67,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49820","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",74,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49821","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",65,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49822","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",71,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49823","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",72,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49824","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",70,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49825","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",65,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49826","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",71,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49827","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",65,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49828","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",76,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49829","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",77,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49830","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",76,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49831","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",72,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49832","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",73,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49833","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",73,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49834","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",74,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49835","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",77,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49836","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",77,"WFP","01/09/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49837","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",66,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49838","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",75,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49839","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",80,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"49840","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",75,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49841","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",74,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"49842","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",74,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"49843","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",68,"WFP","01/08/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"49844","% of GIRLS_IN_HOST_COMMUNITY with acceptable food consumption","%",230,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Host Community"
"49845","% of WOMEN_IN_HOST_COMMUNITY with acceptable food consumption","%",153,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Host Community"
"49846","% of SYRIAN_GIRLS_IN_URBAN with acceptable food consumption","%",511,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Urban"
"49847","% of SYRIAN_WOMEN_IN_URBAN with acceptable food consumption","%",531,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Urban"
"49848","% of SYRIAN_BOYS_IN_URBAN with acceptable food consumption","%",491,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Urban"
"49849","%  of SYRIAN_MEN_IN_URBAN with acceptable food consumption","%",432,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Urban"
