"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"52238","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",1008,"IMC","01/08/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AzraqCamp","Girls","Camp"
"52239","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",435,"IMC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AzraqCamp","Girls","Camp"
"52240","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",365,"IMC","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AzraqCamp","Girls","Camp"
"52241","# of vaccinations provided to SYRIAN_BOYS_IN_CAMPS","#",446,"IMC","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AzraqCamp","Boys","Camp"
"52242","# of vaccinations provided to SYRIAN_BOYS_IN_CAMPS","#",484,"IMC","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AzraqCamp","Boys","Camp"
"52243","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",31,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Host Community"
"52244","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52245","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Urban"
"52246","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Host Community"
"52247","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",396,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Urban"
"52248","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Host Community"
"52249","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Host Community"
"52250","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Urban"
"52251","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52252","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",171,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Host Community"
"52253","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52254","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Urban"
"52255","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",173,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Women","Urban"
"52256","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Host Community"
"52257","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Urban"
"52258","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Host Community"
"52259","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52260","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52261","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Host Community"
"52262","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Women","Urban"
"52263","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Host Community"
"52264","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Urban"
"52265","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Host Community"
"52266","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",78,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52267","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Urban"
"52268","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Host Community"
"52269","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52270","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Urban"
"52271","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52272","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Urban"
"52273","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Urban"
"52274","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",149,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Urban"
"52275","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Host Community"
"52276","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Women","Urban"
"52277","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Women","Urban"
"52278","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Urban"
"52279","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Urban"
"52280","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Women","Urban"
"52281","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",213,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Urban"
"52282","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Boys","Urban"
"52283","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52284","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",29,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52285","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Urban"
"52286","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Girls","Urban"
"52287","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52288","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Host Community"
"52289","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Men","Urban"
"52290","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","AMMAN","Women","Urban"
"52291","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",41,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Host Community"
"52292","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Women","Urban"
"52293","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Host Community"
"52294","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Host Community"
"52295","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Host Community"
"52296","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",99,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Urban"
"52297","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Urban"
"52298","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Urban"
"52299","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",24,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Urban"
"52300","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Women","Urban"
"52301","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Urban"
"52302","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Host Community"
"52303","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52304","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",19,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52305","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Women","Urban"
"52306","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Urban"
"52307","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Host Community"
"52308","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Host Community"
"52309","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Host Community"
"52310","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52311","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",71,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Urban"
"52312","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52313","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Urban"
"52314","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Urban"
"52315","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Urban"
"52316","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Urban"
"52317","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Urban"
"52318","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52319","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52320","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52321","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Urban"
"52322","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Urban"
"52323","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52324","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Urban"
"52325","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Women","Urban"
"52326","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",56,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Women","Urban"
"52327","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Urban"
"52328","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Urban"
"52329","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Host Community"
"52330","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",6,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52331","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52332","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",6,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Girls","Host Community"
"52333","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Host Community"
"52334","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Women","Urban"
"52335","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Host Community"
"52336","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52337","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Men","Host Community"
"52338","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","IRBID","Boys","Urban"
"52715","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"IRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
"52716","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",133,"IRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Women","Urban"
"52717","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",18,"IRC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"52718","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",316,"IRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Women","Urban"
"52719","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",275,"IRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Women","Urban"
"52720","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",9,"IRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Men","Host Community"
"52721","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",11,"IRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"52722","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",4,"IRC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"52723","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"IRC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
"52724","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",2,"IRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
"52725","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",11,"IRC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Men","Host Community"
"52726","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",169,"IRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Women","Urban"
"52727","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"IRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
"52728","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",17,"IRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"52729","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",10,"IRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"52730","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"IRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
"52731","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"IRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
