"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"56483","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56484","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56485","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56486","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56487","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56488","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56489","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",11,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56490","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",12,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56491","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56492","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56493","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56494","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56495","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",5,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56496","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",35,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56497","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56498","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56499","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",17,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56500","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56501","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56502","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56503","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56504","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56505","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56506","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56507","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",13,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56572","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56573","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56574","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56575","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56576","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56577","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56578","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",46,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56579","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56580","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56581","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",39,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56582","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56583","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56584","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",56,"QRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56585","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",2,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56586","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Host Community"
"56587","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56588","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",48,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56589","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56590","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56591","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56592","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56593","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",1,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56594","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56595","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56596","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56597","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",40,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56598","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56599","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56600","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56601","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",45,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56602","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56603","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56604","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",47,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56605","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56606","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56607","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56608","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56609","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56610","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56611","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56612","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",2,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56613","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Host Community"
"56614","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56615","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Camp"
"56616","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56617","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56618","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",53,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56619","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56620","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56621","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56622","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56623","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Host Community"
"56624","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56625","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56626","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56627","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",44,"QRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56628","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",57,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56629","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Camp"
"56630","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Host Community"
"56631","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",48,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56632","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56633","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Host Community"
"56634","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",2,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56635","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",3,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56636","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Host Community"
"56637","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Host Community"
"56638","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",54,"QRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56639","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",46,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Women","Urban"
"56640","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56641","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",4,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
"56642","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",2,"QRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56643","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",57,"QRC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Urban"
"56644","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Camp"
"56645","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Men","Host Community"
"56646","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"QRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56647","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",2,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Urban"
"56648","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",1,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Girls","Camp"
"56649","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",11,"QRC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals",(unknown),"HEALTH","Countrywide","Boys","Urban"
