"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"77085","# of  WOMEN_IN_HOST_COMMUNITY WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77086","# of SYRIAN_WOMEN_IN_URBAN participating in awareness sessions or receiving information about services","# women",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77087","# of  SYRIAN_WOMEN_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77088","# of MEN_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# men",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77089","# of SYRIAN_MEN_IN_CAMPS participating in awareness sessions or receiving information about services","# men",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77090","# of SYRIAN_GIRLS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77091","# of SYRIAN_MEN_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77092","# of  WOMEN_IN_HOST_COMMUNITY WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77093","# of BOYS_IN_HOST_COMMUNITY who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77094","# of SYRIAN_BOYS_IN_CAMPS participating in awareness sessions or receiving information about services","# boys",275,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77095","# of SYRIAN_BOYS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77096","# of SYRIAN_BOYS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77097","# of MEN_IN_HOST_COMMUNITY  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77098","# of SYRIAN_WOMEN_IN_URBAN participating in awareness sessions or receiving information about services","# women",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77099","# of  SYRIAN_MEN_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Urban"
"77100","# of  SYRIAN_WOMEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# women",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77101","# of SYRIAN_GIRLS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77102","# of GIRLS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77103","# of SYRIAN_BOYS_IN_CAMPS participating in awareness sessions or receiving information about services","# boys",121,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77104","# of BOYS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77106","# of SYRIAN_BOYS_IN_URBAN participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77107","# of SYRIAN_MEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77108","# of SYRIAN_GIRLS_IN_URBAN participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77109","# of MEN_IN_HOST_COMMUNITY WITH DISABILITIES who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77110","# of GIRLS_IN_HOST_COMMUNITY  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77111","# of SYRIAN_BOYS_IN_CAMPS participating in awareness sessions or receiving information about services","# boys",258,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77112","# of BOYS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77113","# of SYRIAN_GIRLS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77114","# of BOYS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77115","# of SYRIAN_BOYS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77116","# of SYRIAN_BOYS_IN_URBAN participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77117","# of BOYS_IN_HOST_COMMUNITY WITH DISABILITIES who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77118","# of SYRIAN_MEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77119","# of  SYRIAN_MEN_IN_URBAN  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Urban"
"77120","# of  SYRIAN_WOMEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# women",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77121","# of GIRLS_IN_HOST_COMMUNITY WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77122","# of SYRIAN_GIRLS_IN_CAMPS participating in awareness sessions or receiving information about services","# girls",257,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77123","# of SYRIAN_BOYS_IN_URBAN  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77124","# of GIRLS_IN_HOST_COMMUNITY WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77126","# of SYRIAN_BOYS_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77127","# of SYRIAN_MEN_IN_URBAN participating in awareness sessions or receiving information about services","# men",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Urban"
"77128","# of  SYRIAN_WOMEN_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77129","# of  SYRIAN_WOMEN_IN_URBAN  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# women",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77130","# of  WOMEN_IN_HOST_COMMUNITY  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# women",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77131","# of GIRLS_IN_HOST_COMMUNITY  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77132","# of SYRIAN_GIRLS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77133","# of SYRIAN_BOYS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77134","# of SYRIAN_GIRLS_IN_URBAN participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77136","# of MEN_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# men",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77137","# of BOYS_IN_HOST_COMMUNITY who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77138","# of SYRIAN_MEN_IN_CAMPS participating in awareness sessions or receiving information about services","# men",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77140","# of SYRIAN_BOYS_IN_URBAN  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77141","# of SYRIAN_GIRLS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77142","# of GIRLS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77143","# of MEN_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# men",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77144","# of BOYS_IN_HOST_COMMUNITY who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77145","# of SYRIAN_MEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77146","# of SYRIAN_GIRLS_IN_URBAN participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77147","# of SYRIAN_MEN_IN_CAMPS participating in awareness sessions or receiving information about services","# men",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77148","# of SYRIAN_BOYS_IN_CAMPS participating in awareness sessions or receiving information about services","# boys",460,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77149","# of BOYS_IN_HOST_COMMUNITY who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77151","# of BOYS_IN_HOST_COMMUNITY WITH DISABILITIES who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77152","# of SYRIAN_GIRLS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77153","# of SYRIAN_WOMEN_IN_URBAN participating in awareness sessions or receiving information about services","# women",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77154","# of SYRIAN_GIRLS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77155","# of GIRLS_IN_HOST_COMMUNITY  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77156","# of BOYS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77157","# of MEN_IN_HOST_COMMUNITY  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77158","# of BOYS_IN_HOST_COMMUNITY WITH DISABILITIES who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77159","# of  SYRIAN_WOMEN_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77160","# of  WOMEN_IN_HOST_COMMUNITY WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77161","# of SYRIAN_GIRLS_IN_CAMPS participating in awareness sessions or receiving information about services","# girls",1481,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77162","# of SYRIAN_BOYS_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77163","# of BOYS_IN_HOST_COMMUNITY WITH DISABILITIES who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
"77164","# of SYRIAN_BOYS_IN_CAMPS participating in awareness sessions or receiving information about services","# boys",101,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77165","# of GIRLS_IN_HOST_COMMUNITY participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/08/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Host Community"
"77166","# of  SYRIAN_WOMEN_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Urban"
"77167","# of SYRIAN_GIRLS_IN_URBAN  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77168","# of SYRIAN_BOYS_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/05/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77169","# of SYRIAN_BOYS_IN_URBAN participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77170","# of SYRIAN_GIRLS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77171","# of SYRIAN_MEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77172","# of MEN_IN_HOST_COMMUNITY WITH DISABILITIES who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Host Community"
"77173","# of  SYRIAN_WOMEN_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77174","# of  SYRIAN_MEN_IN_URBAN  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# men",0,"IMC","01/04/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Urban"
"77175","# of SYRIAN_GIRLS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# girls",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77176","# of SYRIAN_BOYS_IN_URBAN participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77177","# of SYRIAN_GIRLS_IN_URBAN participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77178","# of  SYRIAN_WOMEN_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# women",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77179","# of SYRIAN_WOMEN_IN_CAMPS participating in awareness sessions or receiving information about services","# women",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77180","# of SYRIAN_WOMEN_IN_CAMPS participating in awareness sessions or receiving information about services","# women",0,"IMC","01/06/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Women","Camp"
"77181","# of SYRIAN_MEN_IN_CAMPS participating in awareness sessions or receiving information about services","# men",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Men","Camp"
"77182","# of SYRIAN_BOYS_IN_CAMPS  who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/02/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Camp"
"77183","# of SYRIAN_GIRLS_IN_URBAN participating in awareness sessions or receiving information about services","# girls",0,"IMC","01/09/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Urban"
"77184","# of SYRIAN_GIRLS_IN_CAMPS WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/01/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Girls","Camp"
"77185","# of SYRIAN_BOYS_IN_URBAN participating in awareness sessions or receiving information about services","# boys",0,"IMC","01/07/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77186","# of SYRIAN_BOYS_IN_URBAN WITH DISABILITIES  who accessed services through specialized assistance and follow-up (i.e. via referrals)","#",0,"IMC","01/03/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Urban"
"77187","# of BOYS_IN_HOST_COMMUNITY who accessed services through specialized assistance and follow-up (i.e. via referrals)","# boys",0,"IMC","01/10/2016","Indirect Implementation","UNHCR-UNICEF","Yes","[REF1.2.1]Information, referral and outreach","North","PROTECTION","ZaatariCamp","Boys","Host Community"
